chapter_id,segment_id,content,keywords,length
3,92,春：值相令。喜：母旺子相，见金可以施功，继多无防，木少可得生扶（过多则火炎）。水只宜其两济。忌：火盛则多伤爆燥，土多则蹇寒无光。夏：值旺令。喜：恃势行权，遇金为良工，得土成家穑（金土虽美，缺水则金燥土焦）。逢水则自焚可免。忌：见火有倾危之虑，遇木有夭折之患。秋：值囚令。喜：性息体休，重叠见火而光辉，遇木生，亦有复明之庆。忌：土重则掩光，水克则陨灭，金多见，其体亦能损伤。冬：值死令。喜：休绝形亡，木生而有救效，土制水以为荣，水比则有利。忌：见金难任为财，水克必以为殃。,"亦有复明之庆,值死令,其体亦能损伤,土多则蹇寒无光,土重则掩光",235
3,93,喜：休绝形亡，木生而有救效，土制水以为荣，水比则有利。忌：见金难任为财，水克必以为殃。土原始：中央属阴阳交而生湿，湿乃生土。性：土无常性，视四时所乘，喜相济得所，忌太过不及。体：土包四物，故其体能兼虚实。质：含散持实。天干：戊己属土。地支：辰戌丑未属土。支藏：辰戌未巳午寅申中皆藏土。生克：受火之生；生金；为木所克；克水。种类：土分六类，各有喜忌。,"中央属阴阳交而生湿,含散持实,喜相济得所,土包四物,土原始",174
3,94,生克：受火之生；生金；为木所克；克水。种类：土分六类，各有喜忌。（一）强土，当令或繁盛为强，喜水分力木疏通，金泄秀，忌火生土，土加重。（二）弱土，失令或稀少为弱，忌水分力，木克制，金泄气，喜火生土，土比助。（三）焦土，火多易焦，喜水制火，忌木助火。（四）焚土，火多易焚，喜火制金，水泄金，忌土助金，金坚实。（五）流土，水多易流，喜火生土，忌水加重。（六）倾土，木多易倾，喜金制木存土，火泄木生土，忌水助木，木繁盛。四季土之喜忌春：值死令喜：土势虚弱，火生扶，土比助，金能制木为祥（按金多仍能盗土气）。忌：木太过，水泛滥。,"喜火生土,土比助,倾土,喜水分力木疏通,喜水制火",260
3,95,喜：土势虚弱，火生扶，土比助，金能制木为祥（按金多仍能盗土气）。忌：木太过，水泛滥。夏：值相令。喜：土势燥烈见盛水则滋润成功，见水复遇金生，更为有益。忌：旺火煅炼焦赤，见火复遇木生，则生克无良（惟土太过者，喜木），土多见则蹇塞不通。秋：值休令。喜：子旺母衰，不厌火重，炼金成材，最爱木盛，制伏纯良。土多则颇可助力（惟至霜降，则毋用土比）。忌：金多而耗盗其气，水泛而一定非祥。冬：值囚令。喜：外寒内温，木温火暖，则寒谷回春，再加土助，则尤佳。忌：金水气冷，则冰寒土冻，再加身弱，多损寿元。强弱篇,"不厌火重,再加土助,则寒谷回春,则尤佳,则毋用土比",246
3,96,忌：金水气冷，则冰寒土冻，再加身弱，多损寿元。强弱篇?论命以日干为主，称之曰身，身之强弱，关系最为紧要，故首论之。论身强身强之构成（一）月令旺相：如甲木日干，生于春冬。（二）多帮扶：如甲木日干，四柱多水多木（四柱，即年月日是四个干支也）。（三）支得气：如甲木日干，生于亥年寅日卯时（甲生于亥临官于寅，帝旺于卯，气盛为得气）。身强之区别（一）最强：既当令，又多帮扶（当令即月令旺相）。例如：甲寅 丁卯甲子甲子,"如甲木日干,丁卯甲子甲子,关系最为紧要,即年月日是四个干支也,四柱",203
3,97,（一）最强：既当令，又多帮扶（当令即月令旺相）。例如：甲寅 丁卯甲子甲子甲木旺于春月，又卯为帝旺故当令四柱，又有四木两水帮扶之，故成最强。（二）中强：仅多帮扶而失令（失令即月令衰弱）。例如：甲寅癸酉乙亥丙子乙木死于秋酉月。又为绝地，故失令。然四柱有三水座。木帮扶，故成中强。仅得令而少帮扶。例如：甲寅丙子壬寅丙午壬水旺于冬，子月又为帝旺，故得令，然四柱全无别位金水帮扶，故亦成中强。（三）次强：既不当令，又少帮扶，但年日时支得气。例如：辛亥丁酉甲寅丁卯甲木死于秋，故失令天干又全无水木帮扶，仅亥年长生寅日临官，卯时帝旺，酉月受胎，皆得气，故成为次强耳。,"例如,丁卯甲子甲子甲木旺于春月,中强,仅多帮扶而失令,仅得令而少帮扶",276
3,98,辛亥丁酉甲寅丁卯甲木死于秋，故失令天干又全无水木帮扶，仅亥年长生寅日临官，卯时帝旺，酉月受胎，皆得气，故成为次强耳。身强之喜忌身强喜抑，抑之构成原因有四：（一）受克：即克我，如甲木见金克。（二）被泄：即我生，如甲木见火泄。（三）被分：即我克，如甲木见土分。（四）气衰：如甲木见辰巳午未申酉戌（见甲木篇论气条）。身强忌扶，扶之构成原因有三：（一）受生：即生我，如甲木见水。（二）得授：即同我，如甲木见木。（三）气盛：如甲木见亥子丑寅卯（见甲木篇论气条）。,"见甲木篇论气条,即克我,即我克,即我生,即生我",226
3,99,（二）得授：即同我，如甲木见木。（三）气盛：如甲木见亥子丑寅卯（见甲木篇论气条）。论身弱身弱之构成（一）月令衰弱：如甲木日干，生于夏秋。（二）多克泄：如甲水日干四柱多金多火。（三）支失气：如甲木日干，逢巳年午日申时（甲木病巳死午绝申，气衰，为失气）。身弱之区别（一）最弱：既失令，又多克泄，例如：戊申庚申甲午庚午甲木死于秋（最衰）。故失令，四柱又有丙火之泄，四金之克。故成为最弱。（二）中弱：仅多克泄，而当令。例如：,"如甲木日干,为失气,又多克泄,多克泄,如甲水日干四柱多金多火",208
3,100,甲木死于秋（最衰）。故失令，四柱又有丙火之泄，四金之克。故成为最弱。（二）中弱：仅多克泄，而当令。例如：丙辰庚寅甲午庚午甲木日干，四柱虽有三火之泄，两金一克，然甲木旺于春（最旺），颇当令，故即成为中弱。仅失令而少克泄。例如：甲寅丙子丁卯己巳丁火虽死于冬（最弱）。而失令，然四柱并不复见水克与土泄，且有四木两火之帮扶，故亦成为中弱。（三）次弱：既不失令，又少克泄，但年日时支无气。例如：辛巳辛丑壬寅癸卯壬水旺于冬，当令，天干又有两金一水之帮扶，仅巳年壬绝。寅日壬病，卯时壬死，丑月壬衰。四支失气，故即成为次弱。身弱之喜忌身弱喜扶，扶之构成，见前论身强之喜忌。,"例如,丑月壬衰,且有四木两火之帮扶,丙辰庚寅甲午庚午甲木日干,两金一克",278
3,101,身弱之喜忌身弱喜扶，扶之构成，见前论身强之喜忌。身弱忌抑，抑之构成，见前论身强之喜忌。六神篇?五行之理只是生我克我，我生我克。但不设名目，不便推详，五行阴阳生克之代名词也。自有此代名词立，执五行生克以衡量人命。弥觉如应斯响。盖比喻适当。莫此六神若也。但五行生克比和，有伤官、七杀、正官、食神、偏财、正财枭神、正印、比肩、劫财等名目，共有十类。而神止取六者，何也。盖比肩劫财，不能成格，而偏正财。偏正印，又称曰财印既舍比劫而再合并财印，是以神共有六耳。伤官伤官之构成我所生，而与我异性者，是也。例如：甲木日干，见丁火，木能生火，丁火为甲木所生。而甲为阳性，丁为阴性，阴阳相异，故丁即甲之伤官。按甲见丁见午，乙见丙见巳，丙见己见丑未，丁见戊，见辰戊，戊见辛见酉，已见庚见申，庚见癸见子，辛见壬见亥，壬见乙见卯，癸见甲见寅，皆为伤官。伤官浅解,"见前论身强之喜忌,丁为阴性,丁火为甲木所生,不便推详,不能成格",368
3,102,，丁见戊，见辰戊，戊见辛见酉，已见庚见申，庚见癸见子，辛见壬见亥，壬见乙见卯，癸见甲见寅，皆为伤官。伤官浅解甲木见丁火伤官。丁火者，甲木所生，乃父子一家之人。丁仗甲势，以发越甲木之秀气，故人多聪明干练。然而独以伤官名者，何也？盖甲木以辛金为正官。正官者，如一县之有邑宰。人民居其治下，方喜得有规范，不敢肆意妄为，为非作恶。而丁火见辛金正官，乃仗势以克伤之，故曰伤官。如人不服官管，必欲尽解除其一身之束缚，见官星而必欲克伤这。故伤官格大都好傲好潜，然亦必其人本能自治而大有才者。力克胜任，否则人无拘否，尽蔑法越规，咨意妄为，无恶不作矣。信如是，使一理复居治下，则严刑峻法。亦安得不身先受之耶。故伤官者，必有大过人之才遇，而亦复有大惨酷之奇祸也。伤官之能力泄身，生财，敌杀，损官天下事，有利必有弊。利弊之区别，即在当与不当耳。六神既有能力，匹配上既有当与不当，则必有利弊。既有利弊，又有喜忌，缘各述利弊喜忌如后。伤官之利泄身：日干强。财官无气，即以强为患，遂爱伤官。伤官能发越日干之强气，使尽行外露也。例如：癸丑 乙卯乙亥丙子乙木春生，又多水木之生扶，自喜时上内火伤官之泄身，吐秀，否则直一顽木耳。生财：身强财弱，尤爱伤官。伤官能流通日干之气。生起财来。俾为己用，例如：戊寅甲寅乙亥丙子,"生财,丁仗甲势,丁火者,不敢肆意妄为,为非作恶",541
3,103,生财：身强财弱，尤爱伤官。伤官能流通日干之气。生起财来。俾为己用，例如：戊寅甲寅乙亥丙子旺木成林，戊土之财，受克太深，幸喜丙火伤官泄木生土，流通日干之旺气而又救护财星之不足，厥功伟矣。敌杀：杀重身轻，举动尽为牵制，亦爱伤官。伤官能敌杀存身，使一身得以自由。例如：戊子辛西乙酉丙子秋本凋零，最畏辛金七杀之克伐。幸有丙火伤官制敌杀，稍解日元之危。损官：官重身轻，举动尽为束缚。亦爱伤官，伤官能损官存身，使一身得以舒适。例如：庚申甲申乙卯丙戌初秋乙木，叠见阳金之克，最即官重身轻。丙火伤官，可以制金抑官。虽无扶弱之能，却有锄强之功，亦足取焉。伤官之弊泄身：日干弱，遂怕伤官。一身自顾不暇，何堪再见伤官耗盗。例如：辛丑丁酉乙卯丙戊,"亦爱伤官,例如,丙火伤官,亦足取焉,伤官之弊泄身",311
3,104,泄身：日干弱，遂怕伤官。一身自顾不暇，何堪再见伤官耗盗。例如：辛丑丁酉乙卯丙戊乙木日元，见金之克伐，火之耗盗，土之磨折，又当仲秋死令，衰弱可知，然则丙火伤官之泄身，自亦忌神耳。生财：财太旺，尤怕伤官。身且不能任财，何堪再见伤官生财。例如：丙申戊戌乙旺乙卯土重木折，财旺身轻。丙火伤官之生才正如虎添翼，助桀为虐，可畏哉，可畏哉。敌杀：身强杀浅，即怕伤官。身方假杀为权，何堪再见伤官敌去。例如：丙寅辛卯乙亥癸未春木方旺，地支成木局。月上辛金七杀，斧斤以时入山林。材木不可胜用。乃又为丙火伤官所敌，减色非轻。损官：身重官轻，亦怕伤官。身方以官为尊，何堪再见伤官损害。例如：甲寅丙寅乙卯庚辰八字中木居其五。林林总总，全恃时上庚金正官，伐木成材，不幸火伤官克庚，与上例同一贻憾。,"例如,可畏哉,丙寅辛卯乙亥癸未春木方旺,丙火伤官之生才正如虎添翼,丙申戊戌乙旺乙卯土重木折",334
3,105,甲寅丙寅乙卯庚辰八字中木居其五。林林总总，全恃时上庚金正官，伐木成材，不幸火伤官克庚，与上例同一贻憾。伤官所喜生身：日干强，受伤官，既见伤。喜见财以流通之。日干弱。怕伤官。既见伤，喜印绶以制伏之。生财：身强则弱，爱伤官，既见伤，喜财多以生发之。身弱财多，所伤官，既见伤，喜印绶以制之。敌杀：杀重身轻，爱伤官，既见伤，喜比劫食伤以生助之。身强杀浅，怕伤官，即见伤，喜见财以和解之。损官：官重身轻，爱伤官，既见伤，喜比劫食神。以生助之。身强官弱，怕伤官，既见伤，喜见财以和解之。伤官所忌泄身：日干强，爱伤官。既见伤，忌见印以克去之。日干弱，怕伤官，既见伤习再生财，转辗泄弱。生财：身强财弱克伤官，既见伤，忌见印以克去之。身弱财多，怕伤官。既见伤，忌再生财。转辗泄弱。敌杀：杀重身轻，爱伤官，既见伤，忌财旺生杀。身强杀浅，怕伤官，既见伤，忌比劫食伤以生助之。损官：官多身弱，爱伤官，既见伤，忌财旺生官。身重官轻，怕伤官，既见伤，忌比劫食伤以生助之。,"既见伤,怕伤官,爱伤官,忌见印以克去之,身弱财多",421
3,106,敌杀：杀重身轻，爱伤官，既见伤，忌财旺生杀。身强杀浅，怕伤官，既见伤，忌比劫食伤以生助之。损官：官多身弱，爱伤官，既见伤，忌财旺生官。身重官轻，怕伤官，既见伤，忌比劫食伤以生助之。七杀（七杀一名偏官）七杀之构成克我而与我同性者是也。例如：甲木日干，见庚金。金能克木，甲木为庚金所克。而甲为阳性，庚亦为阳性。阴阳同类，故庚即甲之七杀。按甲见庚见申，乙见辛见酉丙见壬见亥，丁见癸见子，戊见甲见寅，己见乙见卯。庚见丙见巳，辛见壬见午壬见戊见辰戌，癸见己见丑未皆为七杀。七杀浅解七杀者，又名偏官。二阳相克，二阴相克，犹二男不同处，二女不同居，不成配偶故谓之偏官。又以其隔七位，而相战克，故曰七杀。七杀者惨覆无恩，专以攻身为尚。譬小人多凶暴，无忌惮。若无礼法制裁之，不惩不戒，必伤其主。故有制，谓之偏官。无制，谓之七杀。必须制合生化，无太过不及，是借小人势力，卫护君了，以成威权，造就大富大贵之命者。设使生化不及，日主衰弱，七杀重逢，其祸不胜俱述。若七杀祇一，制伏重重，倘运再行制伏，则尽法无民。虽猛如虎，亦无所施其技矣。七杀之能力耗财，生印，攻身，制劫七杀之利,"既见伤,忌比劫食伤以生助之,怕伤官,爱伤官,丁见癸见子",476
3,107,耗财，生印，攻身，制劫七杀之利耗财：身弱印轻财重，遂爱七杀，以杀能耗财，并能助印也。例如：丁卯甲辰辛卯戊子辛金囚于春，群木旺于春，一望而知其为财重身轻。戊虽生辛乃被克于甲，则唯丁火七杀，耗甲木之旺财，生戊土之衰印独建其功矣。生印：身印并衰，最爱七杀，杀能生印，使印再生身也。例如：戊寅甲寅辛卯丁酉春日之金无力。虽有酉金戊土帮扶，乃戊为。甲克，卯为酉冲而又旺木成林以财多身弱为患，所幸丁火七杀泄甲木之旺财，生戊土之衰印，使印再生身。极尽补偏救弊之妙矣。攻身：目干旺甚，过旺则身无所依，即爱七杀。七杀虽攻身，身力能任，可以假作权威也。例如：辛酉丁酉辛酉甲午秋月辛金，再见三酉一辛，强旺达于极点，妙有丁火七杀。炼金而成器，攻身以作威，从此为有价值之命局矣。制劫：身强财弱，复见劫财，克财之极，亦爱七杀。七杀能制伏劫财，使不败也。例如：,"例如,攻身,生印,一望而知其为财重身轻,丁卯甲辰辛卯戊子辛金囚于春",364
3,108,秋月辛金，再见三酉一辛，强旺达于极点，妙有丁火七杀。炼金而成器，攻身以作威，从此为有价值之命局矣。制劫：身强财弱，复见劫财，克财之极，亦爱七杀。七杀能制伏劫财，使不败也。例如：丁酉庚戌辛酉甲午一重甲木正财，为当令之庚金劫财，掠夺殆尽，幸有丁火七杀制劫财，论其功用，制劫为第一，救财为第二，换之制劫即所以救财也。七杀之弊耗财：日强印重财轻，即怕七杀，杀既耗财，又助印也。例如：丁丑庚戌辛丑乙未辛见重土，幸有月上庚金这协助，未遭埋没，而称身印两强。乙木偏财，以丁火七杀之耗。致未遂疏土之功，八字仍属偏枯。则七杀耗财之咎，在所难辞焉。生印：日弱印强，尤怕七杀，印多则身寡，而成母多子病。堪再见七杀，生印克身。例如：戊戌己未辛未丁酉土旺而多，有如山崩。日元之辛，母旺子虚，为埋金无疑矣。丁火七杀，生土印以助虐，克弱日而欺主，其滋蔓祸患，为何如哉。攻身：日干衰弱，即怕七杀，日弱既主萎靡，何堪再见七杀之攻。例如：,"例如,即怕七杀,丁丑庚戌辛丑乙未辛见重土,丁酉庚戌辛酉甲午一重甲木正财,七杀之弊耗财",401
3,109,山崩。日元之辛，母旺子虚，为埋金无疑矣。丁火七杀，生土印以助虐，克弱日而欺主，其滋蔓祸患，为何如哉。攻身：日干衰弱，即怕七杀，日弱既主萎靡，何堪再见七杀之攻。例如：丁卯乙巳辛卯乙未辛生已月，已患失令。群木旺火，争相摧残。又少帮扶之字，其弱可知或以丁火七杀攻身之弊，与众财挫主之患，较量轻重，则正如五十步与百步耳。制劫：日弱赖劫，亦怕七杀。身方恃劫维持，何堪再见七杀制去。例如：甲辰丁卯辛未庚庚以失令之辛金敌得时之众木，岂其可乎庚金劫财，能帮辛金，亦能克木。正喜不乏拨助，距料丁火七杀，制住庚金。总臂扼喉，抱憾甚矣。七杀所喜耗财：身弱印轻财重，爱七杀，既见杀，喜印比之帮身。身强印重财轻，怕七杀，既见杀，喜伤食以制煞生财。生印：身印并衰，爱七杀，既见杀，喜杀重生印。日弱印强性七杀，既见杀，喜食财以两制之。,"既见杀,爱七杀,丁卯乙巳辛卯乙未辛生已月,七杀所喜耗财,与众财挫主之患",352
3,110,生印：身印并衰，爱七杀，既见杀，喜杀重生印。日弱印强性七杀，既见杀，喜食财以两制之。攻身：日干强。爱七杀，既见杀，喜财旺以生之。日干弱，怕七杀，既见杀，喜印旺以解之。制劫：身强有劫，爱七杀，既见杀，喜财旺以生之。身弱赖劫，怕七杀，既见杀，喜食伤以制之。七杀所忌耗财：身弱印轻财重，爱七杀，既见杀，忌伤食生财制杀。强印重财轻，怕七杀，既见杀，忌杀再加强。生印：身印并衰爱七杀，既见杀，忌食伤制去。日弱印强怕七杀，既见杀忌杀再加强。攻身：日干强，爱七杀，既见杀，忌食伤再制去。,"既见杀,爱七杀,怕七杀,喜财旺以生之,攻身",236
3,111,"日弱印强怕七杀，既见杀忌杀再加强。攻身：日干强，爱七杀，既见杀，忌食伤再制去。日干弱，怕七杀，既见杀忌财复生之。制劫：日强有劫，爱七杀，既见杀，忌食伤再制去。日弱赖劫怕七杀，既见杀，忌财旺再生之。正官正官之构成克我而与我异性者，是也。例如：甲木日干，见辛金，金能克木，甲木为辛金所克，而甲为阳性，辛为阴性，阴阳相异故辛即甲之正官。按甲见辛见酉，乙见庚见申，丙见癸见子，丁见壬见亥，戊见乙见印，已见甲见寅,庚见丁见午，辛见丙见己，壬见己见丑未，癸见戊见辰戌。皆为正官。正官杂谈正官者，六格之正气，忠信之尊名，治国齐家之有道。盖阳见阴克，阴见阳克，如人之有一夫一妇。阴阳调和，刚","既见杀,忌食伤再制去,爱七杀,丁见壬见亥,丙见癸见子",287
3,112,正官杂谈正官者，六格之正气，忠信之尊名，治国齐家之有道。盖阳见阴克，阴见阳克，如人之有一夫一妇。阴阳调和，刚柔配合，以成道也，父官者管也。一县有官人居治下，均须受其管束，虽有狡者，亦必循规蹈矩。居仁由义，不敢放逸为非。苟无官管，则将放于礼法之外，故以制我身者为正官，万不可遭损破也。月令提纲之官，如本府太守，本县令尹，管制最重。年上之官，其上最尊。第亦须视其强弱如何，而斟衡也。正官之能力引财，生印，拘身，制劫正官之利重财：身强财弱，遂喜正官。正官能引财拘身，以存财也。例如：乙巳辛巳丙子癸巳初夏丙火，三见巳禄可谓旺矣。辛金之财，不免火多焦熔，还赖金水正官克火救金，是即所谓引财也。生印：身强印弱。尤爱正官。正官能拘束日干、滋生印绶也。例如：辛巳癸巳丙子乙未退气之乙木，远不如当旺之丙火。何况丙得两禄，岂不患子多母弱哉。月头癸水正官，敛火之威，助木之势，生印之功，厥亦伟矣。拘身：日干旺甚，过旺则身无所依，即爱正官。正官能拘束日干，不敢为非作恶也。例如：,"正官能拘束日干,拘身,例如,生印,一县有官人居治下",427
3,113,如当旺之丙火。何况丙得两禄，岂不患子多母弱哉。月头癸水正官，敛火之威，助木之势，生印之功，厥亦伟矣。拘身：日干旺甚，过旺则身无所依，即爱正官。正官能拘束日干，不敢为非作恶也。例如：辛卯癸巳丙午丙申丙日旺甚。幸喜癸水正官之克火稍杀其炎，拘身有功，或憾乎杯水车薪。然有辛申两金之生，癸水强弱，尚有源源，仍可取焉。制劫：日干既旺，复垒见劫财，劫盛即助身为虐，亦爱正官。正官能制去劫财，使日干洁身自好也。例如：癸巳丁已丙子丁酉日主既旺，益以两比两劫，酉金之财星危矣。癸水正官，克制已火比肩，固较欠强。然得禄于子，受生于酉，亦足以去两丁之劫财，不可与扬汤止沸同论也。正官之弊引财：身弱财强，遂怕正官，财强已恐身不能任，何堪再见正官，引财拘身。例如：癸丑辛酉丙子丙申金多火少，时在深秋，日元为丙，自属财强身弱，再见癸水正官，引旺财。克衰主，是更危如垒卵，固以财为病之原，亦以官为病之表耳。生印：身弱印强，尤怕正官。印多则身寡，母多子病，何堪再见正官拘身生印。例如：,"例如,不可与扬汤止沸同论也,亦爱正官,亦足以去两丁之劫财,仍可取焉",426
3,114,元为丙，自属财强身弱，再见癸水正官，引旺财。克衰主，是更危如垒卵，固以财为病之原，亦以官为病之表耳。生印：身弱印强，尤怕正官。印多则身寡，母多子病，何堪再见正官拘身生印。例如：癸卯乙卯丙子乙未丙火生于春令，又见四木，印多而旺，即不免母多子病。癸水正官克身固非喜，然其生印不啻助桀为虐，尤可憎也。拘身：日干衰弱，即怕正官。身弱既主萎靡，何堪再见正官拘身。例如：庚辰庚辰丙子丙申丙火生于春令，又见四木，印多而旺，即不免母子多病。 水正官克身固非喜，然其生印不啻助桀为虐，尤可憎也。拘身：日干衰弱，即怕正官。身弱既主萎靡，何堪再见正官拘身。例如：庚辰庚辰丙子丙申丙火日元，除时上一重比肩，为帮身外，余皆泄克之神，弱而不堪任财任子辰会局，官星结党，其拘身之祸最为猖獗，啻洪水猛兽耶。制却：身弱用动。亦怕正官。身方赖动维持。何堪再见正官制去。例如：丁酉癸丑丙子丁西,"何堪再见正官拘身,印多而旺,即怕正官,又见四木,尤可憎也",377
3,115,制却：身弱用动。亦怕正官。身方赖动维持。何堪再见正官制去。例如：丁酉癸丑丙子丁西丙虽失令于冬，幸有丁火劫财，两透干头，而可倚以为帮身，距料癸水正官，制去劫财，精华尽失，正如病犯绝症，其势殆矣。正官所喜引财：身强财弱爱正官，既见官，喜财旺以生之。财多身弱怕正官，既见官，喜印旺以泄之。生印：身强印弱爱正官，既见官，喜官旺生印身弱印强怕正官，既见官，喜食财以两制之。拘身：日干强，爱正官，既见官，喜财旺以生之。日干弱，怕正官，既见官，喜印旺以解之。制劫：身强有劫，爱正官，即见官，喜财旺以生之。身弱赖劫，怕正官，既见官，喜印以生身。正官所忌引财：身强财弱爱正官，既见官，忌偏印以泄弱之。身弱财强怕正官，既见官，忌财官再加重。生印：身强印弱爱正官，既见官，忌食伤以合制之。身印强，怕正官，既见官，忌官印再加重。拘身：日干强，爱正官，既见官，忌食伤以合制之。目干弱，怕正官，既见官，忌财旺发生之。,"既见官,怕正官,喜财旺以生之,爱正官,身强财弱爱正官",394
3,116,生印：身强印弱爱正官，既见官，忌食伤以合制之。身印强，怕正官，既见官，忌官印再加重。拘身：日干强，爱正官，既见官，忌食伤以合制之。目干弱，怕正官，既见官，忌财旺发生之。制劫：身强有劫，爱正官，既见官，忌食伤以合制之。身弱赖劫，怕正官，既见官，忌财官再加重。食神食神之构成我所生，而与我同性者是也。例如：甲木日干，见丙火，木能生火。丙火为甲木所生，而为阳性，丙亦为阴性，两性相同，故丙即甲之食神。按甲见丙见巳。乙见丁见午，丙见辰见戌，丁见己见丑未，戊见庚见申，己见辛见酉，庚见壬见亥，辛见癸见子，壬见甲见寅，癸见乙见卯，皆为食神。食神杂谈食神者，一名爵星，又名寿星。盖阳生阳，阴生阴，虽为泄气，而食神之所生者则为财。乃养命之源，身与食神，有如父子，子旺则生起财来，以奉父母，岂不即是爵星乎。又身之最畏者，当为七杀来克。寿即不永，食神乃能制伏七杀，使不敢来克。俾一身得以优游裕余者，食神之力也，岂不即是寿星乎。财被食生，宽裕不竭，然后人之爵禄丰，杀被食制，不敢为祸。然后人之寿元长，此食神之所以大有造于人命也。食神之能力。泄身，生财，制杀，损害,"既见官,忌食伤以合制之,怕正官,爱正官,一名爵星",470
3,117,食神之能力。泄身，生财，制杀，损害食神之利泄身：日干强，财官无气，即以强顽为患，遂爱食神。食神能吐日干秀气也。例如：癸丑乙卯甲子丙寅甲乙寅卯东方全，况在莺啼蝶舞之候。春木正旺，身强可知，益以癸子两水之生木更嫌太过，全局了无精彩，唯喜丙火食神，发泄秀气，尚不致为顽木耳。生财：强财弱，尤爱食神，食神能吐秀气生财也。例如己卯丙寅甲子乙亥干甲乙，支寅卯。劫比如林，己土正财，剥夺殆尽。若无丙火食神之生财，势将身旺无所寄为下命决矣。制杀：杀重身轻，举动尽为牵制。即爱食神，食神能制伏七杀。一将当关群邪自服。而身得以自由矣。例如：庚申甲申甲戌丙寅三木三金，以质量论，无分轩轾。然而秋金当旺，秋木凋零，以势力论。木自不敌于金，杀乃强过于身。而需乎丙,"制杀,生财,一将当关群邪自服,例如己卯丙寅甲子乙亥干甲乙,全局了无精彩",318
3,118,庚申甲申甲戌丙寅三木三金，以质量论，无分轩轾。然而秋金当旺，秋木凋零，以势力论。木自不敌于金，杀乃强过于身。而需乎丙火食之制杀矣。损官：官强身弱，举动尽为束缚，亦爱食神。食神能合官存身，使身渐得舒适，例如：辛酉丙申甲戌丙寅秋月甲木，见申酉戌辛，官旺可畏。丙火食神，克合辛金，使金势稍抑，日主稍扬，则损官即所以救主也。食神之弊泄身：日干弱，遂怕食神。已身尚不健全，何堪再见食神泄气。例如：乙酉丙戌甲戌乙丑天干甲乙丙，地支丑戌酉，时在九秋。土金占优势，甲日仍患财官之旺，则丙火食神，既生财，又泄身，洵非弱主所喜也。生财：财官身弱，尤怕食神。身既不能旺财，何堪再见食神泄身生财。制杀：身强杀浅，即怕食神。身方假杀为权，何堪再见食神制去。例如：庚寅丙戌甲寅乙亥,"例如,丙火食神,乙酉丙戌甲戌乙丑天干甲乙丙,亦爱食神,何堪再见食神泄气",326
3,119,制杀：身强杀浅，即怕食神。身方假杀为权，何堪再见食神制去。例如：庚寅丙戌甲寅乙亥甲虽失时于秋，乃两见寅禄，时得长生。形与气既不为弱，且嫌繁芜，正庚金七之克伐，何期丙火食神，制住庚金。未竟斧凿之功，岂成栋梁之材。损官：身旺官弱，亦怕食神。身方以官为尊，何堪再见食神合去。例如：丙戌辛卯甲子乙亥春木而又多邦扶，既旺且强去抚存菁，端赖辛金正官，然有丙火食神之克合，辛乃用武无地，一官受损，以致八字平凡，减色为何如哉。食神所喜泄身：日干强，爱食神，既见食，喜财以流通之。日干弱，怕食神，既见食，喜印以合制之。生财：身强财弱，爱食神，既见食，喜财多生发。身弱财强，怕食神，既见食，喜印助身旺。制杀：杀重身轻，爱食神，既见食，喜比劫食伤生助。身强杀浅，怕食神，既见食，喜见财以和解之。损官：官多身弱，爱食神，既见食，喜比劫食伤生助。身重官轻，怕食神，既见食，喜见财以和解之。食神所忌,"既见食,怕食神,爱食神,喜比劫食伤生助,喜见财以和解之",385
4,120,损官：官多身弱，爱食神，既见食，喜比劫食伤生助。身重官轻，怕食神，既见食，喜见财以和解之。食神所忌泄身：日干强，爱食神，既见食，忌枭印夺去了。日干弱，怕食神，既见食，怕再生财。转辗泄弱。生财：身强财弱，爱食神，既见食，忌枭印夺去之。身弱财强，怕食神，既见食，忌财多转辗泄弱。制杀：杀重身轻，爱食神，既见食，忌财星党杀。身强杀浅，怕食神，既见食，忌比劫食伤再助食。损官：官多身弱，爱食神，既见食，忌财重泄食生官。身重官轻，怕食神，既见食，忌比劫食伤再助食。偏正印（偏印一名枭神）偏正印之构成生我而与我同性者，为偏印。生我而与我异性者，为正印。例如：甲木日主见壬癸水，水能生木，甲木为壬癸水所生。甲为阳性，壬亦为阳性，两性相同故壬是甲之偏印。甲为阳性，癸为阴性，阴阳相异，故癸是甲之正印。按甲见壬见亥，乙见癸见子，丙见甲是寅，丁见乙见卯，戊见丙见已，己见丁见午，庚见戊见辰戌，辛见己见丑未，壬见庚见申，癸见辛见酉，皆为偏印。甲见癸见子，乙见壬见亥，丙见乙见卯，丁见甲见寅。戊见丁见午，己见丙见己，庚见己见丑未，辛见戊见辰戌，,"既见食,怕食神,爱食神,忌比劫食伤再助食,甲为阳性",460
